"movieId","title","imdbId","runtime","imdbRating","revenue","released","budget","genre"
"27416","Jalla! Jalla!","0269389","88","6.9","","2000-12-22","","Comedy"
"5466","My Wife is an Actress (Ma Femme est une Actrice)","0269499","95","6.6","","2001-11-14","","Comedy"
"5466","My Wife is an Actress (Ma Femme est une Actrice)","0269499","95","6.6","","2001-11-14","","Romance"
"5466","My Wife is an Actress (Ma Femme est une Actrice)","0269499","95","6.6","","2001-11-14","","Drama"
"5028","What Time Is It There? (Ni neibian jidian)","0269746","116","7.3","","2001-09-26","","Drama"
"4965","Business of Strangers, The","0270259","84","6.4","","2001-12-21","","Thriller"
"4965","Business of Strangers, The","0270259","84","6.4","","2001-12-21","","Drama"
"4965","Business of Strangers, The","0270259","84","6.4","","2001-12-21","","Action"
"5787","Truth About Charlie, The","0270707","104","4.8","","2002-10-25","","Thriller"
"5787","Truth About Charlie, The","0270707","104","4.8","","2002-10-25","","Mystery"
"8859","SuperBabies: Baby Geniuses 2","0270846","88","1.9","9109322","2004-08-27","","Comedy"
"5069","Escaflowne: The Movie (Escaflowne)","0270933","98","6.8","","2000-06-24","","Action"
"5069","Escaflowne: The Movie (Escaflowne)","0270933","98","6.8","","2000-06-24","","Fantasy"
"5069","Escaflowne: The Movie (Escaflowne)","0270933","98","6.8","","2000-06-24","","Drama"
"5069","Escaflowne: The Movie (Escaflowne)","0270933","98","6.8","","2000-06-24","","Adventure"
"5069","Escaflowne: The Movie (Escaflowne)","0270933","98","6.8","","2000-06-24","","Animation"
"4387","Kiss of the Dragon","0271027","98","6.6","64437847","2001-07-06","25000000","Action"
"5636","Welcome to Collinwood","0271259","86","6.4","","2002-10-18","1200000","Comedy"
"5636","Welcome to Collinwood","0271259","86","6.4","","2002-10-18","1200000","Crime"
"5879","Eight Crazy Nights (Adam Sandler's Eight Crazy Nights)","0271263","76","5.4","23833131","2002-11-27","","Comedy"
"5879","Eight Crazy Nights (Adam Sandler's Eight Crazy Nights)","0271263","76","5.4","23833131","2002-11-27","","Animation"
"5879","Eight Crazy Nights (Adam Sandler's Eight Crazy Nights)","0271263","76","5.4","23833131","2002-11-27","","Musical"
"135266","Zenon: The Zequel","0271271","100","5.9","","2001-01-12","","Children"
"135266","Zenon: The Zequel","0271271","100","5.9","","2001-01-12","","Sci-Fi"
"135266","Zenon: The Zequel","0271271","100","5.9","","2001-01-12","","Comedy"
"135266","Zenon: The Zequel","0271271","100","5.9","","2001-01-12","","Adventure"
"5478","Eight Legged Freaks","0271367","99","5.4","45867333","2002-07-17","30000000","Action"
"5478","Eight Legged Freaks","0271367","99","5.4","45867333","2002-07-17","30000000","Sci-Fi"
"5478","Eight Legged Freaks","0271367","99","5.4","45867333","2002-07-17","30000000","Comedy"
"5478","Eight Legged Freaks","0271367","99","5.4","45867333","2002-07-17","30000000","Horror"
"27423","O Auto da Compadecida (Dog's Will, A)","0271383","104","8.5","","2000-09-10","","Adventure"
"27423","O Auto da Compadecida (Dog's Will, A)","0271383","104","8.5","","2000-09-10","","Comedy"
"40817","Dinner with Friends","0271461","94","6.3","","2001-08-11","","Comedy"
"40817","Dinner with Friends","0271461","94","6.3","","2001-08-11","","Drama"
"6014","National Security","0271668","88","5.6","50097949","2003-01-17","","Action"
"6014","National Security","0271668","88","5.6","50097949","2003-01-17","","Comedy"
"4866","Last Castle, The","0272020","131","6.9","27642707","2001-10-19","72000000","Action"
"8574","Claymation Christmas Celebration, A","0272045","24","8.3","","1987-12-21","","Musical"
"8574","Claymation Christmas Celebration, A","0272045","24","8.3","","1987-12-21","","Animation"
"8574","Claymation Christmas Celebration, A","0272045","24","8.3","","1987-12-21","","Children"
"8574","Claymation Christmas Celebration, A","0272045","24","8.3","","1987-12-21","","Comedy"
"4874","K-PAX","0272152","120","7.4","50315140","2001-10-26","48000000","Fantasy"
"4874","K-PAX","0272152","120","7.4","50315140","2001-10-26","48000000","Mystery"
"4874","K-PAX","0272152","120","7.4","50315140","2001-10-26","48000000","Sci-Fi"
"4874","K-PAX","0272152","120","7.4","50315140","2001-10-26","48000000","Drama"
"5959","Narc","0272207","105","7.2","12633747","2003-01-10","6500000","Crime"
"5959","Narc","0272207","105","7.2","12633747","2003-01-10","6500000","Drama"
"5959","Narc","0272207","105","7.2","12633747","2003-01-10","6500000","Thriller"
"5673","Punch-Drunk Love","0272338","95","7.3","24665649","2002-11-01","25000000","Romance"
"5673","Punch-Drunk Love","0272338","95","7.3","24665649","2002-11-01","25000000","Comedy"
"5673","Punch-Drunk Love","0272338","95","7.3","24665649","2002-11-01","25000000","Drama"
"5271","30 Years to Life","0273048","110","6.0","","2003-09-05","","Drama"
"5271","30 Years to Life","0273048","110","6.0","","2003-09-05","","Romance"
"5271","30 Years to Life","0273048","110","6.0","","2003-09-05","","Comedy"
"4451","Jump Tomorrow","0273300","97","7.3","","2001-11-09","","Drama"
"4451","Jump Tomorrow","0273300","97","7.3","","2001-11-09","","Romance"
"4451","Jump Tomorrow","0273300","97","7.3","","2001-11-09","","Comedy"
"8963","It's All About Love","0273689","104","5.5","","2003-01-10","","Drama"
"8963","It's All About Love","0273689","104","5.5","","2003-01-10","","Thriller"
"8963","It's All About Love","0273689","104","5.5","","2003-01-10","","Romance"
"8963","It's All About Love","0273689","104","5.5","","2003-01-10","","Sci-Fi"
"4822","Max Keeble's Big Move","0273799","86","5.3","18634654","2001-10-05","25000000","Comedy"
"4822","Max Keeble's Big Move","0273799","86","5.3","18634654","2001-10-05","25000000","Children"
"5025","Orange County","0273923","82","6.2","","2002-01-11","","Comedy"
"5516","Read My Lips (Sur mes lèvres)","0274117","115","7.4","","2002-07-26","","Crime"
"5516","Read My Lips (Sur mes lèvres)","0274117","115","7.4","","2002-07-26","","Drama"
"5516","Read My Lips (Sur mes lèvres)","0274117","115","7.4","","2002-07-26","","Thriller"
"6550","Johnny English","0274166","87","6.1","160583018","2003-07-18","40000000","Thriller"
"6550","Johnny English","0274166","87","6.1","160583018","2003-07-18","40000000","Action"
"6550","Johnny English","0274166","87","6.1","160583018","2003-07-18","40000000","Comedy"
"5508","24 Hour Party People","0274309","117","7.4","","2002-09-20","","Comedy"
"5508","24 Hour Party People","0274309","117","7.4","","2002-09-20","","Musical"
"5508","24 Hour Party People","0274309","117","7.4","","2002-09-20","","Drama"
"8964","Callas Forever","0274407","111","6.6","","2002-09-18","","Drama"
"5992","Hours, The","0274558","114","7.6","41597830","2003-02-14","25000000","Drama"
"5992","Hours, The","0274558","114","7.6","41597830","2003-02-14","25000000","Romance"
"5617","Secretary","0274812","104","7.1","9304609","2002-10-11","4000000","Romance"
"5617","Secretary","0274812","104","7.1","9304609","2002-10-11","4000000","Comedy"
"5617","Secretary","0274812","104","7.1","9304609","2002-10-11","4000000","Drama"
"5106","Crossroads","0275022","93","3.3","61141030","2002-02-15","12000000","Romance"
"5106","Crossroads","0275022","93","3.3","61141030","2002-02-15","12000000","Comedy"
"5106","Crossroads","0275022","93","3.3","61141030","2002-02-15","12000000","Musical"
"8795","Musa the Warrior (Musa)","0275083","158","7.2","","2001-09-07","","Drama"
"8795","Musa the Warrior (Musa)","0275083","158","7.2","","2001-09-07","","Action"
"8795","Musa the Warrior (Musa)","0275083","158","7.2","","2001-09-07","","War"
"8795","Musa the Warrior (Musa)","0275083","158","7.2","","2001-09-07","","Adventure"
"27441","Blood: The Last Vampire","0275230","48","6.7","","2001-08-17","","Animation"
"27441","Blood: The Last Vampire","0275230","48","6.7","","2001-08-17","","Horror"
"27441","Blood: The Last Vampire","0275230","48","6.7","","2001-08-17","","Action"
"6283","Cowboy Bebop: The Movie (Cowboy Bebop: Tengoku no Tobira)","0275277","115","7.9","","2003-05-16","","Action"
"6283","Cowboy Bebop: The Movie (Cowboy Bebop: Tengoku no Tobira)","0275277","115","7.9","","2003-05-16","","Animation"
"6283","Cowboy Bebop: The Movie (Cowboy Bebop: Tengoku no Tobira)","0275277","115","7.9","","2003-05-16","","Sci-Fi"
"6283","Cowboy Bebop: The Movie (Cowboy Bebop: Tengoku no Tobira)","0275277","115","7.9","","2003-05-16","","Thriller"
"5325","Dogtown and Z-Boyz","0275309","91","7.7","","2002-05-10","","Documentary"
"8973","Bad Education (La mala educación)","0275491","106","7.5","40266982","2005-02-11","5000000","Drama"
"8973","Bad Education (La mala educación)","0275491","106","7.5","40266982","2005-02-11","5000000","Thriller"
"5562","Snipes","0275688","113","6.0","70569","2002-09-04","","Thriller"
"5562","Snipes","0275688","113","6.0","70569","2002-09-04","","Drama"
"4888","Tape","0275719","86","7.3","490475","2002-07-12","100000","Drama"
"5444","Lilo & Stitch","0275847","85","7.2","145771527","2002-06-21","80000000","Sci-Fi"
"5444","Lilo & Stitch","0275847","85","7.2","145771527","2002-06-21","80000000","Animation"
"5444","Lilo & Stitch","0275847","85","7.2","145771527","2002-06-21","80000000","Children"
"5444","Lilo & Stitch","0275847","85","7.2","145771527","2002-06-21","80000000","Adventure"
"31413","White Sound, The (Das weiße Rauschen)","0276617","109","7.2","","2002-01-31","250000","Drama"
"5377","About a Boy","0276751","101","7.1","129000000","2002-05-17","27000000","Drama"
"5377","About a Boy","0276751","101","7.1","129000000","2002-05-17","27000000","Comedy"
"5377","About a Boy","0276751","101","7.1","129000000","2002-05-17","27000000","Romance"
"5663","Below","0276816","105","6.2","605562","2002-10-18","40000000","Horror"
"7371","Dogville","0276919","178","8.1","16680836","2004-04-23","10000000","Mystery"
"7371","Dogville","0276919","178","8.1","16680836","2004-04-23","10000000","Thriller"
"7371","Dogville","0276919","178","8.1","16680836","2004-04-23","10000000","Drama"
"5014","I Am Sam","0277027","132","7.6","92542418","2002-01-25","22000000","Drama"
"5313","The Scorpion King","0277296","92","5.5","165333180","2002-04-19","60000000","Fantasy"
"5313","The Scorpion King","0277296","92","5.5","165333180","2002-04-19","60000000","Adventure"
"5313","The Scorpion King","0277296","92","5.5","165333180","2002-04-19","60000000","Action"
"5313","The Scorpion King","0277296","92","5.5","165333180","2002-04-19","60000000","Thriller"
"4974","Not Another Teen Movie","0277371","89","5.7","66468332","2001-12-14","16000000","Comedy"
"5152","We Were Soldiers","0277434","138","7.1","114660784","2002-03-01","75000000","War"
"5152","We Were Soldiers","0277434","138","7.1","114660784","2002-03-01","75000000","Drama"
"5152","We Were Soldiers","0277434","138","7.1","114660784","2002-03-01","75000000","Action"
"7372","Ned Kelly","0277941","110","6.5","6585516","2004-03-26","","Drama"
"5170","All About the Benjamins","0278295","95","5.7","25482931","2002-03-08","14000000","Crime"
"5170","All About the Benjamins","0278295","95","5.7","25482931","2002-03-08","14000000","Action"
"5170","All About the Benjamins","0278295","95","5.7","25482931","2002-03-08","14000000","Comedy"
"5387","Enough","0278435","115","5.6","51801187","2002-05-24","38000000","Drama"
"5387","Enough","0278435","115","5.6","51801187","2002-05-24","38000000","Thriller"
"4989","How High","0278488","93","6.2","31155435","2001-12-21","12000000","Comedy"
"5380","Importance of Being Earnest, The","0278500","97","6.9","","2002-06-21","","Comedy"
"5380","Importance of Being Earnest, The","0278500","97","6.9","","2002-06-21","","Drama"
"5380","Importance of Being Earnest, The","0278500","97","6.9","","2002-06-21","","Romance"
"5388","Insomnia","0278504","118","7.2","113714830","2002-05-24","46000000","Thriller"
"5388","Insomnia","0278504","118","7.2","113714830","2002-05-24","46000000","Drama"
"5388","Insomnia","0278504","118","7.2","113714830","2002-05-24","46000000","Action"
"5388","Insomnia","0278504","118","7.2","113714830","2002-05-24","46000000","Crime"
"5388","Insomnia","0278504","118","7.2","113714830","2002-05-24","46000000","Mystery"
"6197","Spider","0278731","98","6.9","","2002-11-13","","Mystery"
"6197","Spider","0278731","98","6.9","","2002-11-13","","Drama"
"68536","Stanley Kubrick: A Life in Pictures","0278736","142","8.0","","2001-05-02","","Documentary"
"5348","Hollywood Ending","0278823","112","6.6","","2002-05-03","16000000","Drama"
"5348","Hollywood Ending","0278823","112","6.6","","2002-05-03","16000000","Comedy"
"62336","FLCL","0279077","151","8.4","","2000-04-26","","Comedy"
"62336","FLCL","0279077","151","8.4","","2000-04-26","","Animation"
"62336","FLCL","0279077","151","8.4","","2000-04-26","","Fantasy"
"62336","FLCL","0279077","151","8.4","","2000-04-26","","Sci-Fi"
"6186","Gods and Generals","0279111","219","6.3","12923936","2003-02-21","56000000","War"
"6186","Gods and Generals","0279111","219","6.3","12923936","2003-02-21","56000000","Drama"
"6186","Gods and Generals","0279111","219","6.3","12923936","2003-02-21","56000000","Action"
"5505","Good Girl, The","0279113","93","6.5","16856124","2002-08-30","8000000","Comedy"
"5505","Good Girl, The","0279113","93","6.5","16856124","2002-08-30","8000000","Drama"
"4875","On the Line","0279286","85","4.1","","2001-10-26","","Romance"
"4875","On the Line","0279286","85","4.1","","2001-10-26","","Comedy"
"6185","Dark Blue","0279331","118","6.6","9237470","2003-02-21","15000000","Action"
"6185","Dark Blue","0279331","118","6.6","9237470","2003-02-21","15000000","Drama"
"6185","Dark Blue","0279331","118","6.6","9237470","2003-02-21","15000000","Thriller"
"6185","Dark Blue","0279331","118","6.6","9237470","2003-02-21","15000000","Crime"
"5401","Undercover Brother","0279493","86","5.8","41604473","2002-05-31","25000000","Comedy"
"5415","Divine Secrets of the Ya-Ya Sisterhood","0279778","116","5.9","73839240","2002-06-07","27000000","Comedy"
"5415","Divine Secrets of the Ya-Ya Sisterhood","0279778","116","5.9","73839240","2002-06-07","27000000","Drama"
"5255","Sorority Boys","0279781","93","5.4","","2002-03-22","12000000","Comedy"
"110781","Mulan II","0279967","79","5.7","","2005-02-01","","Animation"
"110781","Mulan II","0279967","79","5.7","","2005-02-01","","Children"
"110781","Mulan II","0279967","79","5.7","","2005-02-01","","Musical"
"110781","Mulan II","0279967","79","5.7","","2005-02-01","","Comedy"
"110781","Mulan II","0279967","79","5.7","","2005-02-01","","Action"
"5109","Return to Never Land","0280030","72","5.8","109862682","2002-02-15","20000000","Animation"
"5109","Return to Never Land","0280030","72","5.8","109862682","2002-02-15","20000000","Children"
"5109","Return to Never Land","0280030","72","5.8","109862682","2002-02-15","20000000","Adventure"
"5612","Trapped","0280380","106","6.2","13414416","2002-09-20","30000000","Action"
"5612","Trapped","0280380","106","6.2","13414416","2002-09-20","30000000","Thriller"
"33380","25 Watts","0280381","92","7.1","","2001-06-01","200000","Comedy"
"33380","25 Watts","0280381","92","7.1","","2001-06-01","200000","Drama"
"5414","Bad Company","0280486","116","5.6","65977295","2002-06-07","70000000","Comedy"
"5414","Bad Company","0280486","116","5.6","65977295","2002-06-07","70000000","Action"
"5414","Bad Company","0280486","116","5.6","65977295","2002-06-07","70000000","Crime"
"5632","Bloody Sunday","0280491","107","7.7","773228","2002-04-19","","Drama"
"5449","Mr. Deeds","0280590","96","5.8","171269535","2002-06-28","50000000","Romance"
"5449","Mr. Deeds","0280590","96","5.8","171269535","2002-06-28","50000000","Comedy"
"5833","Dog Soldiers","0280609","105","6.9","","2002-05-10","","Horror"
"5833","Dog Soldiers","0280609","105","6.9","","2002-05-10","","Action"
"5809","Femme Fatale","0280665","114","6.3","16838910","2002-11-06","35000000","Thriller"
"5809","Femme Fatale","0280665","114","6.3","16838910","2002-11-06","35000000","Crime"
"5013","Gosford Park","0280707","137","7.3","87754044","2002-01-18","19800000","Comedy"
"5013","Gosford Park","0280707","137","7.3","87754044","2002-01-18","19800000","Drama"
"5013","Gosford Park","0280707","137","7.3","87754044","2002-01-18","19800000","Mystery"
"6060","Guru, The","0280720","94","5.4","","2003-02-14","","Comedy"
"6060","Guru, The","0280720","94","5.4","","2003-02-14","","Romance"
"5577","Igby Goes Down","0280760","98","7.0","4777465","2002-10-04","9000000","Drama"
"5577","Igby Goes Down","0280760","98","7.0","4777465","2002-10-04","9000000","Comedy"
"4976","Iris","0280778","91","7.1","","2002-03-29","","Drama"
"5531","Undisputed","0281322","94","6.1","14946150","2002-08-23","20000000","Drama"
"5066","Walk to Remember, A","0281358","101","7.4","47494916","2002-01-25","11800000","Drama"
"5066","Walk to Remember, A","0281358","101","7.4","47494916","2002-01-25","11800000","Romance"
"5628","Wasabi","0281364","94","6.6","","2001-10-31","15300000","Drama"
"5628","Wasabi","0281364","94","6.6","","2001-10-31","15300000","Crime"
"5628","Wasabi","0281364","94","6.6","","2001-10-31","15300000","Action"
"5628","Wasabi","0281364","94","6.6","","2001-10-31","15300000","Comedy"
"5628","Wasabi","0281364","94","6.6","","2001-10-31","15300000","Thriller"
"5048","Snow Dogs","0281373","99","5.1","81000000","2002-01-18","35000000","Adventure"
"5048","Snow Dogs","0281373","99","5.1","81000000","2002-01-18","35000000","Children"
"5048","Snow Dogs","0281373","99","5.1","81000000","2002-01-18","35000000","Comedy"
"6755","Bubba Ho-tep","0281686","92","7.2","","2003-10-10","1000000","Comedy"
"6755","Bubba Ho-tep","0281686","92","7.2","","2003-10-10","1000000","Horror"
"6368","Cinemania","0281724","83","7.1","","2003-04-10","","Documentary"
"6279","Good Thief, The","0281820","109","6.6","","2003-04-25","","Drama"
"6279","Good Thief, The","0281820","109","6.6","","2003-04-25","","Crime"
"5958","Wild Thornberrys Movie, The","0282120","85","5.2","","2002-12-20","35000000","Comedy"
"5958","Wild Thornberrys Movie, The","0282120","85","5.2","","2002-12-20","35000000","Animation"
"5958","Wild Thornberrys Movie, The","0282120","85","5.2","","2002-12-20","35000000","Children"
"6040","Darkness Falls","0282209","86","4.9","","2003-01-24","","Thriller"
"6040","Darkness Falls","0282209","86","4.9","","2003-01-24","","Horror"
"6776","Lagaan: Once Upon a Time in India","0282674","","","8100000","","5200000","Drama"
"6776","Lagaan: Once Upon a Time in India","0282674","","","8100000","","5200000","Romance"
"6776","Lagaan: Once Upon a Time in India","0282674","","","8100000","","5200000","Musical"
"6776","Lagaan: Once Upon a Time in India","0282674","","","8100000","","5200000","Comedy"
"5324","Life or Something Like It","0282687","103","5.8","16872671","2002-04-26","40000000","Comedy"
"5324","Life or Something Like It","0282687","103","5.8","16872671","2002-04-26","40000000","Romance"
"5422","Emperor's New Clothes, The","0282768","107","7.0","","2001-12-07","","Comedy"
"4961","Pornstar: The Legend of Ron Jeremy","0282856","77","6.4","411897","2001-01-01","","Documentary"
"5224","Promises","0282864","106","8.5","","2001-12-20","","Documentary"
"6223","Spun","0283003","101","6.8","","2003-02-07","2000000","Comedy"
"6223","Spun","0283003","101","6.8","","2003-02-07","2000000","Drama"
"6223","Spun","0283003","101","6.8","","2003-02-07","2000000","Crime"
"5564","Swimfan","0283026","85","5.0","","2002-09-06","8500000","Thriller"
"75349","Teenage Caveman","0283043","100","3.3","","2002-07-02","","Horror"
"75349","Teenage Caveman","0283043","100","3.3","","2002-07-02","","Thriller"
"75349","Teenage Caveman","0283043","100","3.3","","2002-07-02","","Sci-Fi"
"5667","Tuck Everlasting","0283084","90","6.7","19158074","2002-10-11","15000000","Fantasy"
"5667","Tuck Everlasting","0283084","90","6.7","19158074","2002-10-11","15000000","Drama"
"5283","National Lampoon's Van Wilder","0283111","92","6.4","20000000","2002-04-05","6000000","Comedy"
"5668","White Oleander","0283139","109","7.2","","2002-10-11","","Drama"
"5880","Extreme Ops","0283160","93","4.5","10959475","2002-11-27","40000000","Thriller"
"5880","Extreme Ops","0283160","93","4.5","10959475","2002-11-27","40000000","Adventure"
"5880","Extreme Ops","0283160","93","4.5","10959475","2002-11-27","40000000","Action"
"5880","Extreme Ops","0283160","93","4.5","10959475","2002-11-27","40000000","Crime"
"4977","Kandahar (Safar e Ghandehar)","0283431","81","6.8","","2002-02-01","","Drama"
"4967","No Man's Land","0283509","98","8.0","","2001-09-19","1012153","Drama"
"4967","No Man's Land","0283509","98","8.0","","2001-09-19","1012153","War"
"5873","The Emperor's Club","0283530","109","6.9","16318449","2002-11-22","","Drama"
"5883","They","0283632","89","4.8","","2002-11-27","17000000","Horror"
"5883","They","0283632","89","4.8","","2002-11-27","17000000","Thriller"
"5832","Left Behind II: Tribulation Force","0283644","94","5.2","","2002-10-29","","Drama"
"5613","8 Women","0283832","111","7.1","","2002-10-04","8000000","Musical"
"5613","8 Women","0283832","111","7.1","","2002-10-04","8000000","Comedy"
"5613","8 Women","0283832","111","7.1","","2002-10-04","8000000","Crime"
"5613","8 Women","0283832","111","7.1","","2002-10-04","8000000","Mystery"
"95740","Adventures of Mary-Kate and Ashley, The: The Case of the United States Navy Adventure","0283856","30","4.6","","","","Musical"
"95740","Adventures of Mary-Kate and Ashley, The: The Case of the United States Navy Adventure","0283856","30","4.6","","","","Children"
"95740","Adventures of Mary-Kate and Ashley, The: The Case of the United States Navy Adventure","0283856","30","4.6","","","","Mystery"
"6370","Spanish Apartment, The (L'auberge espagnole)","0283900","122","7.3","3897799","2003-06-20","5300000","Drama"
"6370","Spanish Apartment, The (L'auberge espagnole)","0283900","122","7.3","3897799","2003-06-20","5300000","Romance"
"6370","Spanish Apartment, The (L'auberge espagnole)","0283900","122","7.3","3897799","2003-06-20","5300000","Comedy"
"6757","Demonlover","0284034","129","5.8","231800","2002-11-06","7900000","Drama"
"6757","Demonlover","0284034","129","5.8","231800","2002-11-06","7900000","Mystery"
"6757","Demonlover","0284034","129","5.8","231800","2002-11-06","7900000","Thriller"
"6757","Demonlover","0284034","129","5.8","231800","2002-11-06","7900000","Crime"
"5220","Showtime","0284490","95","5.5","77741732","2002-03-15","85000000","Comedy"
"5220","Showtime","0284490","95","5.5","77741732","2002-03-15","85000000","Action"
"6690","Don't Tempt Me (Sin noticias de Dios)","0284491","112","6.5","","2001-11-30","1200000","Mystery"
"6690","Don't Tempt Me (Sin noticias de Dios)","0284491","112","6.5","","2001-11-30","1200000","Comedy"
"6690","Don't Tempt Me (Sin noticias de Dios)","0284491","112","6.5","","2001-11-30","1200000","Fantasy"
"31724","Pauly Shore Is Dead","0284674","82","4.6","","2003-01-01","","Comedy"
"27478","Ali G Indahouse","0284837","85","6.2","25900000","2002-03-22","7000000","Comedy"
"7827","Cypher","0284978","95","6.8","","2003-01-18","7500000","Action"
"7827","Cypher","0284978","95","6.8","","2003-01-18","7500000","Sci-Fi"
"7827","Cypher","0284978","95","6.8","","2003-01-18","7500000","Thriller"
"5417","Fast Runner, The (Atanarjuat)","0285441","172","7.5","3786801","2002-07-26","1934000","Drama"
"5417","Fast Runner, The (Atanarjuat)","0285441","172","7.5","3786801","2002-07-26","1934000","Fantasy"
"6249","Boat Trip","0285462","94","4.9","8586376","2003-03-21","20000000","Comedy"
"27482","Cube 2: Hypercube","0285492","94","5.6","3000500","2003-04-15","","Horror"
"27482","Cube 2: Hypercube","0285492","94","5.6","3000500","2003-04-15","","Mystery"
"27482","Cube 2: Hypercube","0285492","94","5.6","3000500","2003-04-15","","Sci-Fi"
"6250","Dreamcatcher","0285531","134","5.5","75","2003-03-21","68000000","Sci-Fi"
"6250","Dreamcatcher","0285531","134","5.5","75","2003-03-21","68000000","Thriller"
"6250","Dreamcatcher","0285531","134","5.5","75","2003-03-21","68000000","Horror"
"6250","Dreamcatcher","0285531","134","5.5","75","2003-03-21","68000000","Drama"
"69685","Daria: Is It College Yet?","0285627","90","8.2","","2002-01-21","","Animation"
"69685","Daria: Is It College Yet?","0285627","90","8.2","","2002-01-21","","Comedy"
"5015","Monster's Ball","0285742","111","7.1","44909486","2002-03-01","4000000","Drama"
"5015","Monster's Ball","0285742","111","7.1","44909486","2002-03-01","4000000","Romance"
"6709","Once Upon a Time in Mexico","0285823","102","6.4","98185582","2003-09-12","29000000","Adventure"
"6709","Once Upon a Time in Mexico","0285823","102","6.4","98185582","2003-09-12","29000000","Crime"
"6709","Once Upon a Time in Mexico","0285823","102","6.4","98185582","2003-09-12","29000000","Thriller"
"6709","Once Upon a Time in Mexico","0285823","102","6.4","98185582","2003-09-12","29000000","Action"
"6337","Owning Mahowny","0285861","104","7.2","1271244","2003-09-25","10000000","Thriller"
"6337","Owning Mahowny","0285861","104","7.2","1271244","2003-09-25","10000000","Drama"
"6337","Owning Mahowny","0285861","104","7.2","1271244","2003-09-25","10000000","Crime"
"5502","Signs","0286106","106","6.7","408247917","2002-08-02","72000000","Sci-Fi"
"5502","Signs","0286106","106","6.7","408247917","2002-08-02","72000000","Horror"
"5502","Signs","0286106","106","6.7","408247917","2002-08-02","72000000","Thriller"
"6618","Shaolin Soccer (Siu lam juk kau)","0286112","87","7.3","42776760","2001-07-12","10000005","Comedy"
"6618","Shaolin Soccer (Siu lam juk kau)","0286112","87","7.3","42776760","2001-07-12","10000005","Action"
"5256","Stolen Summer","0286162","91","6.5","","2003-07-25","","Drama"
"5447","Sunshine State","0286179","141","6.9","","2002-07-12","","Drama"
"6773","Triplets of Belleville, The (Les triplettes de Belleville)","0286244","78","7.8","14776760","2004-02-13","9500000","Fantasy"
"6773","Triplets of Belleville, The (Les triplettes de Belleville)","0286244","78","7.8","14776760","2004-02-13","9500000","Comedy"
"6773","Triplets of Belleville, The (Les triplettes de Belleville)","0286244","78","7.8","14776760","2004-02-13","9500000","Animation"
"5788","All or Nothing","0286261","128","7.6","","2002-10-18","9000000","Drama"
"6218","Bend It Like Beckham","0286499","112","6.7","76578641","2003-08-01","3500159","Drama"
"6218","Bend It Like Beckham","0286499","112","6.7","76578641","2003-08-01","3500159","Romance"
"6218","Bend It Like Beckham","0286499","112","6.7","76578641","2003-08-01","3500159","Comedy"
"6506","Fulltime Killer (Chuen jik sat sau)","0286635","102","7.0","","2001-08-03","","Thriller"
"6506","Fulltime Killer (Chuen jik sat sau)","0286635","102","7.0","","2001-08-03","","Action"
"6534","Hulk","0286716","138","5.7","245360480","2003-06-20","137000000","Action"
"6534","Hulk","0286716","138","5.7","245360480","2003-06-20","137000000","Adventure"
"6534","Hulk","0286716","138","5.7","245360480","2003-06-20","137000000","Sci-Fi"
"6266","What a Girl Wants","0286788","105","5.8","50732139","2003-04-04","20000000","Comedy"
"6266","What a Girl Wants","0286788","105","5.8","50732139","2003-04-04","20000000","Drama"
"6266","What a Girl Wants","0286788","105","5.8","50732139","2003-04-04","20000000","Romance"
"8790","Revengers Tragedy","0286921","109","6.6","","2003-02-14","","Comedy"
"8790","Revengers Tragedy","0286921","109","6.6","","2003-02-14","","Horror"
"5878","Talk to Her (Hable con Ella)","0287467","112","8.0","51001550","2003-02-14","","Romance"
"5878","Talk to Her (Hable con Ella)","0287467","112","8.0","51001550","2003-02-14","","Drama"
"5504","Spy Kids 2: The Island of Lost Dreams","0287717","100","5.1","119723358","2002-08-07","38000000","Children"
"5504","Spy Kids 2: The Island of Lost Dreams","0287717","100","5.1","119723358","2002-08-07","38000000","Adventure"
"7841","Children of Dune","0287839","266","7.7","","2003-03-16","","Sci-Fi"
"7841","Children of Dune","0287839","266","7.7","","2003-03-16","","Fantasy"
"6157","Daredevil","0287978","103","5.3","179179718","2003-02-14","78000000","Crime"
"6157","Daredevil","0287978","103","5.3","179179718","2003-02-14","78000000","Action"
"6686","Medallion, The","0288045","88","5.1","","2003-08-22","41000000","Action"
"6686","Medallion, The","0288045","88","5.1","","2003-08-22","41000000","Crime"
"6686","Medallion, The","0288045","88","5.1","","2003-08-22","41000000","Fantasy"
"6686","Medallion, The","0288045","88","5.1","","2003-08-22","41000000","Comedy"
"31903","Zelary","0288330","150","7.7","","2003-09-04","","Drama"
"31903","Zelary","0288330","150","7.7","","2003-09-04","","Romance"
"7773","Bang, Bang, You're Dead","0288439","87","8.0","","2008-01-21","","Drama"
"5784","Ghost Ship","0288477","91","5.5","68349884","2002-10-25","35000000","Horror"
"6502","28 Days Later","0289043","113","7.6","85720385","2003-06-27","5000000","Horror"
"6502","28 Days Later","0289043","113","7.6","85720385","2003-06-27","5000000","Action"
"6502","28 Days Later","0289043","113","7.6","85720385","2003-06-27","5000000","Sci-Fi"
"5460","Powerpuff Girls, The","0289408","73","6.5","11411644","2002-07-03","10000000","Comedy"
